,ds,yhat,yhat_lower,yhat_upper
824,2020-04-04,9599.898175196377,4428.421875032983,14845.614626947836
825,2020-04-05,9410.307193816252,3765.9614643180457,15005.555962017568
826,2020-04-06,9294.4527184526,4031.765503800395,15042.132644806503
827,2020-04-07,9240.108312257391,3634.2364017561863,14527.965157977402
828,2020-04-08,9296.957665782465,3680.3682897390436,14774.437143649706
829,2020-04-09,9243.721608459708,3480.347387678985,14767.758191865774
830,2020-04-10,9330.572066397932,3751.261863458774,14401.501955087575
831,2020-04-11,9355.724317721491,3767.066694641693,14785.758961256028
832,2020-04-12,9317.644595408243,4125.713329494501,14940.34547003
833,2020-04-13,9366.019478228805,4229.502640516366,14714.71289412742
834,2020-04-14,9340.742696260802,4056.8016628854234,15105.864545962922
835,2020-04-15,9437.012458716597,4081.2339325938046,14910.102662899546
836,2020-04-16,9431.845473227866,4044.5139508782368,14628.25080258906
837,2020-04-17,9573.424274290228,4106.226533155477,14958.860228478392
838,2020-04-18,9657.74624494119,4321.057996478534,14652.686216468177
839,2020-04-19,9680.89405809547,4920.262862148306,15029.309832517225
840,2020-04-20,9790.072202086034,4353.236398436063,15165.135629091714
841,2020-04-21,9822.663344988467,4584.678590378829,15362.108816710757
842,2020-04-22,9971.395729906595,4659.8803650295085,15499.770869535023
843,2020-04-23,10010.925863959668,4867.013205004746,15398.000325735367
844,2020-04-24,10187.25127314581,4787.834065879556,15569.37555462805
845,2020-04-25,10294.419971820418,4849.525385121899,15794.692918194833
846,2020-04-26,10326.854793682813,5093.640480113012,15647.730700671862
847,2020-04-27,10430.435865701862,5171.313917297593,16072.174173167781
848,2020-04-28,10441.593827560306,4922.0342502591375,15644.437216350685
849,2020-04-29,10552.50409569614,4867.367057755262,15674.048047750299
850,2020-04-30,10537.685820822548,5077.179190264562,16010.50150255711
851,2020-05-01,10643.419988828793,5127.085893956162,15945.714276764646
852,2020-05-02,10664.45328735219,4997.800075926298,16464.090399206056
853,2020-05-03,10596.306150324763,5251.332772015029,16308.243977961927
854,2020-05-04,10586.32880741335,4975.20857018004,16410.184034089543
855,2020-05-05,10472.758747188263,4662.784381534289,15649.41047041396
856,2020-05-06,10449.870934154,5051.604018207245,15941.252198970265
857,2020-05-07,10294.525672314561,4843.131001627295,15549.058635175843
858,2020-05-08,10255.529974871724,5012.681893305756,15720.927226374992
859,2020-05-09,10130.280597098776,4886.376969879758,15226.280071248337
860,2020-05-10,9917.008761166564,4470.844230707007,15576.961754476108
861,2020-05-11,9765.772053159282,4253.836775173154,15411.922318630552
862,2020-05-12,9517.448546428079,3934.691720927162,14599.724102369324
863,2020-05-13,9368.826084812084,4300.22208913988,14911.547809428277
864,2020-05-14,9099.093118498397,3790.358847850341,14413.836331733182
865,2020-05-15,8959.148320674925,3856.1618170272,14424.202628199004
866,2020-05-16,8748.19834550843,3294.37236594179,14385.651985246423
867,2020-05-17,8465.964766004538,3032.064774912361,13935.921941731349
868,2020-05-18,8263.646465703187,2766.7415286712453,13875.998070668953
869,2020-05-19,7982.893099713311,2532.1569872366927,13311.360115141462
870,2020-05-20,7820.88287836881,2375.114872341092,13055.923151907667
871,2020-05-21,7556.811145575723,2140.076847794308,13135.873003009017
872,2020-05-22,7441.206795910474,2077.2977866387973,12792.622844252239
873,2020-05-23,7272.545535849778,1907.7110277041688,12788.296910799765
874,2020-05-24,7049.480381809497,1597.52567560693,12848.418451272024
875,2020-05-25,6921.83489070086,1440.3282319862371,12227.931879585332
876,2020-05-26,6729.613772865151,1167.554294199917,12324.217666249562
877,2020-05-27,6668.123045239575,713.868478064639,12004.477923114526
878,2020-05-28,6514.504997171266,802.9132251452047,11912.05230242441
879,2020-05-29,6517.103771429438,1074.9842095100832,11704.75959793892
880,2020-05-30,6472.129236360404,1102.4656772953313,11579.519588354618
881,2020-05-31,6375.938296560696,681.0244698135234,12136.91619699887
882,2020-06-01,6376.077874448002,942.323592925818,11965.755327154717
883,2020-06-02,6310.343045142159,535.6685299959828,11853.501522992123
884,2020-06-03,6371.941412660339,930.322439924955,11352.845176512374
885,2020-06-04,6336.068056714571,593.1593865691732,11506.707885205511
886,2020-06-05,6449.30605696022,815.6302547156135,12065.840351656074
887,2020-06-06,6506.31963830496,762.5363556925015,11899.079976181194
888,2020-06-07,6502.158626335614,738.6573612803517,11859.795008414045
889,2020-06-08,6583.318166367617,1007.5254053078938,11924.965976253892
890,2020-06-09,6586.807089067142,1004.2291811239365,11930.215492756879
891,2020-06-10,6705.316085604732,1024.307520055804,12640.442977727389
892,2020-06-11,6713.790261036098,1416.711343637485,12003.511591303322
893,2020-06-12,6858.821462376962,1826.1022382801957,12189.539248755305
894,2020-06-13,6935.327946798492,1436.025300457689,12522.365092581853
895,2020-06-14,6938.840711854202,1521.784222776041,12055.919215329604
896,2020-06-15,7016.541161628893,1548.2390495277339,12757.688315074714
897,2020-06-16,7006.304274657699,1969.3572416101204,12525.148305006562
898,2020-06-17,7101.839256119536,1853.8303914402852,12544.035944020063
899,2020-06-18,7079.233073553247,1434.183305277961,12442.363037730058
900,2020-06-19,7186.313089200223,1417.8454882743783,12540.149825295744
901,2020-06-20,7219.29713391537,1495.2580762655268,12819.226101484977
902,2020-06-21,7175.05106595916,2215.8795774541054,12483.11564254973
903,2020-06-22,7202.0991337447285,1472.7228179768013,12422.032831949033
904,2020-06-23,7139.641862473396,1965.2816434693,12687.0951176579
905,2020-06-24,7182.673899075571,1791.3995492034019,12709.35354368098
906,2020-06-25,7108.507557021325,1771.2320445108214,12443.825872043026
907,2020-06-26,7166.118503592281,1617.0046936124772,12639.368311215887
908,2020-06-27,7152.78205166123,1972.5975047044951,12828.626317867442
909,2020-06-28,7066.320108380314,1643.5262277724867,12640.659059303096
910,2020-06-29,7056.1040085472305,2377.401332973027,12406.283998633657
911,2020-06-30,6962.067771736945,1490.6418742845433,12730.311576946315
912,2020-07-01,6979.823960407433,1595.5585756168407,12653.477798538213
913,2020-07-02,6887.187562398862,1650.3972544917972,12278.450648571405
914,2020-07-03,6933.523978655638,1412.4040990409708,12166.20356468621
915,2020-07-04,6916.389184802318,1461.262190166608,12471.523051981985
916,2020-07-05,6833.7817280224735,1279.9989639595838,12372.38368210752
917,2020-07-06,6835.151387649243,1147.5249347456634,12393.942726883579
918,2020-07-07,6760.418674440822,1222.4327156811553,12011.683521182727
919,2020-07-08,6805.097014275352,1444.366475024069,12482.67805248177
920,2020-07-09,6746.822758353916,910.9298691547266,12161.575910884258
921,2020-07-10,6834.70887741027,1730.8499012323364,12103.110964524185
922,2020-07-11,6865.990255298111,1375.9343822916403,12533.078448139055
923,2020-07-12,6838.280147132686,1711.6445329941942,12155.682938263952
924,2020-07-13,6900.582619419636,1099.584703380428,12241.526245383755
925,2020-07-14,6892.315191067655,1389.9970374846603,12582.387678163273
926,2020-07-15,7008.433631176251,2001.1857085594258,12576.00274999317
927,2020-07-16,7025.964218463148,1649.6591387964259,12895.73834972144
928,2020-07-17,7193.359525767142,1398.4555518349773,12275.08678855213
929,2020-07-18,7307.145882001347,1916.773719450562,13078.757536521223
930,2020-07-19,7364.182331390499,1790.5647360386713,13091.673303714957
931,2020-07-20,7512.676165506575,2167.7884592978526,13001.400692447512
932,2020-07-21,7591.209494130435,2325.4183203168996,13060.006792863995
933,2020-07-22,7793.869032901168,1954.9453085343205,13056.716573780317
934,2020-07-23,7896.784596520298,2742.134919774048,13391.703023355733
935,2020-07-24,8147.492494946831,2291.956109846171,13657.130069631277
936,2020-07-25,8341.59205930971,2908.5257099930022,13564.720892969424
937,2020-07-26,8475.015124539521,3133.5073046314747,13488.482448264833
938,2020-07-27,8695.05347950604,2959.0360468454764,13886.456643791194
939,2020-07-28,8839.3986119531,3189.9861984723166,14601.840076996577
940,2020-07-29,9101.285714636351,4169.718373126887,14593.286981492183
941,2020-07-30,9256.04716094567,3565.206739506235,14525.744305114004
942,2020-07-31,9550.4913050703,4213.644268387901,14964.596407439396
943,2020-08-01,9779.574438742018,4226.715073171014,14739.116535332329
944,2020-08-02,9938.685296642645,4487.831155604329,15656.333388835445
945,2020-08-03,10174.686660127329,5035.136059933265,16043.621995059853
946,2020-08-04,10324.967914888386,4591.384220285913,15812.297322367243
947,2020-08-05,10582.600063270196,4852.6985201891885,16126.275244669067
948,2020-08-06,10722.897956958164,5226.043775873926,16097.83062549259
949,2020-08-07,10992.805202482166,5836.321195079094,16452.87786661744
950,2020-08-08,11187.569225063466,5681.223333844375,16801.02573113829
951,2020-08-09,11303.025607232454,6011.916083128835,16260.961179591428
952,2020-08-10,11486.636059955094,6163.56423645335,16879.330008472425
953,2020-08-11,11576.53378411539,5957.992289512059,16961.763082826128
954,2020-08-12,11766.667727122454,6582.440341630477,16938.677579644005
955,2020-08-13,11833.350610644817,6390.74959143168,17474.50889132928
956,2020-08-14,12024.626399536168,6098.491737720532,17415.919296713524
957,2020-08-15,12136.925019931223,6388.160788944558,17470.527066792005
958,2020-08-16,12167.32386415748,6987.353895929463,17634.602957876934
959,2020-08-17,12264.560951587719,6633.772242099398,18017.237889582553
960,2020-08-18,12268.054089610912,6778.700205325889,17555.662421190675
961,2020-08-19,12373.018189708175,6930.370511579791,17726.435698447898
962,2020-08-20,12356.986306402388,6713.30800947456,17822.7393306377
963,2020-08-21,12469.150785299586,6969.3721771280625,17454.873005384405
964,2020-08-22,12506.993046793576,7101.3770020467555,17985.04767645713
965,2020-08-23,12468.522242543493,6980.85405795777,17826.14604913761
966,2020-08-24,12503.268311593862,6682.570320815237,18014.11350205677
967,2020-08-25,12451.284378024551,7052.275683556206,17657.347374131
968,2020-08-26,12508.25115867063,7332.333194773271,17923.361905174588
969,2020-08-27,12451.989365092144,6993.705071144579,18114.88207095123
970,2020-08-28,12531.796787658108,7381.164889674835,18067.644042124954
971,2020-08-29,12545.078764478529,7128.540134326511,17933.231131504894
972,2020-08-30,12489.592314722446,6991.26323695043,17414.102635602787
973,2020-08-31,12514.449367854577,6728.312574314935,18233.1620257786
974,2020-09-01,12459.133797505747,7340.587387906735,17867.572113269165
975,2020-09-02,12518.624561925455,7295.339825547285,17956.30221994283
976,2020-09-03,12469.93044347865,7245.138628130983,17561.26678407724
977,2020-09-04,12561.452470794307,7140.578222600797,18003.079984339984
978,2020-09-05,12589.642025505254,7005.828323130871,18000.03110209401
979,2020-09-06,12551.274135218133,6860.825194616899,17986.428072872455
980,2020-09-07,12594.480551260893,7358.876376428928,18181.970112149815
981,2020-09-08,12557.796455993572,7213.914790209517,17824.27869228011
982,2020-09-09,12635.312232197173,7005.376613297538,18221.822349482267
983,2020-09-10,12603.234938160089,7157.159300244234,18395.171370938126
984,2020-09-11,12709.27476961714,6866.230687156838,18321.256646799062
985,2020-09-12,12749.323779297918,7527.188267690689,18495.73322572301
986,2020-09-13,12719.74571883445,7058.849696164308,18127.91559022325
987,2020-09-14,12768.42107951115,7133.984092585767,18377.951325781087
988,2020-09-15,12733.800786729309,7035.031503359539,17905.36077909209
989,2020-09-16,12810.059736486659,7302.566322766177,18172.676522838818
990,2020-09-17,12773.6547282677,7356.153679420446,18282.29000245582
991,2020-09-18,12872.70214599133,7513.157602712453,18753.643868263087
992,2020-09-19,12903.642887826689,7478.320697642417,17903.307013816968
993,2020-09-20,12863.513794329452,7796.6704305836865,18640.055613730976
994,2020-09-21,12900.97018085636,7820.280969951275,18482.585075934887
995,2020-09-22,12855.313589177631,7467.210012598535,18309.58877829723
996,2020-09-23,12921.616718536556,7585.8924779191875,18371.289127285603
997,2020-09-24,12877.250952356258,7368.366905511619,18087.979453294403
998,2020-09-25,12971.23275854999,7505.316763652674,18200.048794724426
999,2020-09-26,13000.857427590292,7959.206662743158,18253.5689191757
1000,2020-09-27,12963.940369079775,7505.724514296747,18477.56020405838
1001,2020-09-28,13062.900078332059,7436.073711693271,18348.165548792073
1002,2020-09-29,13084.495006551579,7758.705810503045,19148.15308154691
1003,2020-09-30,13224.192673604328,7572.0183455938595,18915.63219607103
1004,2020-10-01,13259.591593634126,8012.175538845333,18839.618090212094
1005,2020-10-02,13439.755656171885,8033.6859932630505,18868.70024062531
1006,2020-10-03,13561.841307446562,7961.408264495095,19017.38926227796
1007,2020-10-04,13623.338025428111,7862.893620108354,19071.87396880161
1008,2020-10-05,13773.067742747719,8195.488320744504,19210.003812224182
1009,2020-10-06,13850.198149934651,8352.568890268742,19484.392392369762
1010,2020-10-07,14049.362398115767,8679.26760751954,19541.217349236485
1011,2020-10-08,14147.19089704771,9314.150836932424,19946.405733821364
1012,2020-10-09,14391.671474813447,8959.025042278603,19823.680991664427
1013,2020-10-10,14578.806056964468,9081.634896941232,19902.251081352453
1014,2020-10-11,14704.88349042235,9155.736439290913,20338.623505938307
1015,2020-10-12,14917.513197831371,9507.757650363517,20417.924491481954
1016,2020-10-13,15054.67355471401,9126.939724738146,20381.128795036086
1017,2020-10-14,15309.866428020656,10289.929719282873,20756.87188484289
1018,2020-10-15,15458.682483847844,9915.553727085646,20792.261612350325
1019,2020-10-16,15748.192468572786,9861.786218566447,21046.84357602738
1020,2020-10-17,15973.631618493018,10660.974030014368,21520.50379379157
1021,2020-10-18,16130.695911859564,10337.53720047088,21594.48815625787
1022,2020-10-19,16366.59405860024,11286.99916201792,21683.26027778026
1023,2020-10-20,16519.108476996975,10900.823499738097,21768.418954843262
1024,2020-10-21,16781.75622246832,11165.888512885382,22199.469389091937
1025,2020-10-22,16930.3541897697,11220.123956263757,22578.51001804599
1026,2020-10-23,17212.40370534233,11336.905683268122,22433.760683148153
1027,2020-10-24,17423.76178224833,12051.400985476106,22988.984467305534
1028,2020-10-25,17560.91807367302,12568.772311995448,23137.535971692425
1029,2020-10-26,17772.021940515748,12689.917932900511,23777.29678212483
1030,2020-10-27,17895.91358807528,12263.708817866684,22953.380847894947
1031,2020-10-28,18127.251109553312,12611.430248957588,23468.27375583379
1032,2020-10-29,18243.038773061042,12855.811922774665,23888.51984676342
1033,2020-10-30,18491.972798151735,13165.229281072272,23688.17866102486
1034,2020-10-31,18671.073104650975,13703.877547680479,23785.440252469605
1035,2020-11-01,18777.921325195544,13435.58605612174,24130.06264979906
1036,2020-11-02,18961.6507595006,13443.120035844655,24180.526130695223
1037,2020-11-03,19061.943456066707,13847.318635822388,24343.384664477224
1038,2020-11-04,19274.127419195167,13951.790001185504,24848.700773327106
1039,2020-11-05,19375.68033038883,13910.592897380988,25026.521636934096
1040,2020-11-06,19615.556939992108,14324.234153020974,25139.599523567886
1041,2020-11-07,19790.80934813834,14611.890832121175,25283.38704307035
1042,2020-11-08,19898.82100267028,14736.542439992687,25393.0140829032
1043,2020-11-09,20088.30040747972,14614.917085969153,25607.96184652905
1044,2020-11-10,20198.28980686968,15168.935606359715,25697.825781225154
1045,2020-11-11,20423.28167378567,14915.514200382922,25578.084014868607
1046,2020-11-12,20539.749016922724,14744.231424441152,25608.05481493221
1047,2020-11-13,20795.50595160653,15406.28801303083,26463.935764745882
1048,2020-11-14,20986.366952256165,15577.371396909666,26443.033965669278
1049,2020-11-15,21108.424510904613,15624.813825786188,26190.787196051355
1050,2020-11-16,21309.089957179953,16419.160283755056,26817.84684273803
1051,2020-11-17,21426.151319189754,16235.49011941454,27054.093827344623
1052,2020-11-18,21652.939570485476,16036.677463137337,27211.175232395974
1053,2020-11-19,21764.907694515146,16194.828286527136,27221.204010371333
1054,2020-11-20,22009.037511456238,16412.995834734305,27375.682730239376
1055,2020-11-21,22180.541082578202,16584.006674212313,28175.329054131893
1056,2020-11-22,22275.174990460902,17256.682455444545,28219.99523975187
1057,2020-11-23,22440.31090656764,16696.92380836073,27772.393612507178
1058,2020-11-24,22514.015153256038,17450.898724183673,28307.663362137097
1059,2020-11-25,22690.227636827596,17285.046016481832,28056.664645327124
1060,2020-11-26,22745.34385206404,17242.829941603508,28416.948515022334
1061,2020-11-27,22927.614437479762,17488.58679859053,28098.095449857614
1062,2020-11-28,23033.828916667288,17866.49864101383,28360.784443473018
1063,2020-11-29,23061.602042997714,17656.648395145905,28947.233809319012
1064,2020-11-30,23160.40658123732,17798.799629079076,28862.532117836166
1065,2020-12-01,23170.605954254876,17695.870123180714,28337.321556567276
1066,2020-12-02,23288.57813863604,18060.748136944698,29284.148756296014
1067,2020-12-03,23293.23578175639,17767.056406925978,28764.53045035542
1068,2020-12-04,23435.35852713034,17952.86441820541,28799.38977153692
1069,2020-12-05,23514.205889857138,18161.14614920368,29067.363500827298
1070,2020-12-06,23529.730961531233,18059.399051173037,29115.48642599125
1071,2020-12-07,23633.54074753354,18043.605952264203,28940.46038826892
1072,2020-12-08,23667.85858884133,18340.53322438358,28990.69940349834
1073,2020-12-09,23830.582075591126,18305.101310040453,29299.022801736333
1074,2020-12-10,23901.743391340406,18539.187915006536,29434.430850098255
1075,2020-12-11,24132.789928286846,18670.97016601033,29595.164842002443
1076,2020-12-12,24323.15520164154,18625.97320609174,30189.41493337359
1077,2020-12-13,24472.44181137969,19285.527700748626,29782.695499472422
1078,2020-12-14,24731.3634600195,19211.48813327297,30597.264069383087
1079,2020-12-15,24940.70238204695,19536.130188796255,30176.474877475048
1080,2020-12-16,25296.376161706212,20449.58540319256,30636.40259188505
1081,2020-12-17,25575.921090574902,19873.126477185386,30828.85234703741
1082,2020-12-18,26027.809746735173,20607.420558052734,31231.294991652238
1083,2020-12-19,26448.072290541313,20983.96387359231,31774.065168309575
1084,2020-12-20,26832.54232336943,21308.75625857279,32189.061207653165
1085,2020-12-21,27327.8730639335,21599.466125824587,32878.19010399107
1086,2020-12-22,27770.578617540727,22773.645411703696,33324.05368329769
1087,2020-12-23,28352.192444132306,23121.12938874005,33990.17835303451
1088,2020-12-24,28776.736958176596,23541.738208516035,34618.18983969843
1089,2020-12-25,29357.475132162217,23773.28825416414,34693.194829008746
1090,2020-12-26,29886.30014096464,24576.26003287565,34874.89567995032
1091,2020-12-27,30355.192372240075,24743.246457854224,35418.05225078735
1092,2020-12-28,30907.331515561415,25287.49295286066,36060.587352931856
1093,2020-12-29,31376.227122777993,25997.17429348874,36959.41385956188
1094,2020-12-30,31950.957382971366,26801.322562242593,37545.82511352527
1095,2020-12-31,32402.818967892355,27306.401019440495,37471.70903556891
1096,2021-01-01,32974.801382945945,27531.698457515802,38202.91240689567
1097,2021-01-02,33458.351232090274,27942.49725156919,38415.97021490258
1098,2021-01-03,33845.743425464294,28472.6738384315,39616.51860578995
1099,2021-01-04,34281.20163905812,28889.78105732862,39771.90897933102
1100,2021-01-05,34600.01982414153,29211.542819962524,40001.87416383392
1101,2021-01-06,34993.774446230826,29787.458898121673,40111.36603546837
1102,2021-01-07,35236.93068378374,29899.291146175045,40118.57902850729
1103,2021-01-08,35576.256829701255,30098.553653344497,40776.65437506973
1104,2021-01-09,35807.5135301794,30657.090779064725,41774.37752336229
1105,2021-01-10,35927.73650748162,30518.67588530463,41431.32964655701
1106,2021-01-11,36086.25704819585,30620.2982618877,41127.34201988839
1107,2021-01-12,36123.71433473406,30501.527401164458,41736.54979855701
1108,2021-01-13,36237.15183266301,30515.11457290561,41594.526244210654
1109,2021-01-14,36206.5036873855,30166.6343707824,41566.13836546003
1110,2021-01-15,36283.88821958698,30537.593715687333,41600.04220059617
1111,2021-01-16,36270.178051964846,31005.318727944905,41548.472462502024
1112,2021-01-17,36167.16839023477,30571.820959377095,41757.20464151931
1113,2021-01-18,36128.49052174711,30839.06926173892,41697.111130243036
1114,2021-01-19,35998.527225410624,30787.706882806957,41003.250815018044
1115,2021-01-20,35977.4246882909,30597.204471575023,41185.407603191146
1116,2021-01-21,35847.5089704231,30119.950218528425,41035.177390893354
1117,2021-01-22,35862.52584607789,30593.506615389433,41074.94934898374
1118,2021-01-23,35824.17489808945,30748.460022043153,40847.713726264104
1119,2021-01-24,35734.260301895236,30196.211194277097,40891.57069118886
1120,2021-01-25,35745.60582126238,30225.495623072104,41103.67386426686
1121,2021-01-26,35700.99069991997,30368.30483910906,41173.736732432844
1122,2021-01-27,35798.200565977124,29988.258919326312,41515.77615715077
1123,2021-01-28,35816.500454173765,30600.445643130177,41228.187873122326
1124,2021-01-29,36005.94740270758,30476.238337765764,41470.19193736407
1125,2021-01-30,36164.01172886123,30702.040846339194,41452.40660410954
1126,2021-01-31,36287.82729141112,30585.369415781523,41845.48217814253
1127,2021-02-01,36525.21583057866,31393.926550363154,41925.21933213972
1128,2021-02-02,36713.73939761873,31111.39772783003,42113.09698511351
1129,2021-02-03,37045.872145696434,31867.870573438242,42363.287303796045
1130,2021-02-04,37295.59564105379,32117.170324450868,42634.0350305534
1131,2021-02-05,37707.83217917416,32116.758007380296,42925.30945960025
1132,2021-02-06,38075.18228755918,31993.231928110214,43502.79476901714
1133,2021-02-07,38390.28392398002,33549.53140722454,43573.355326826844
1134,2021-02-08,38796.93585600896,33182.91061111958,44310.6109866028
1135,2021-02-09,39129.236888774976,33540.351392775716,44511.645782381216
1136,2021-02-10,39576.83018580671,33973.15755864612,45029.017985223414
1137,2021-02-11,39911.555183908735,34795.55274335148,45557.14656754726
1138,2021-02-12,40376.920337970885,35104.22603810757,45814.14890190176
1139,2021-02-13,40764.86206757398,35531.204331984576,46534.10642479433
1140,2021-02-14,41068.107061907234,35504.80130814939,46309.00081065854
1141,2021-02-15,41431.28054023182,35893.716187099744,47057.95163171601
1142,2021-02-16,41690.01270432028,36364.121588007525,46907.71111026817
1143,2021-02-17,42036.133637766296,36805.40694046096,47303.648124908264
1144,2021-02-18,42244.26057470522,36577.213697965926,47511.440116849626
1145,2021-02-19,42561.19256755878,36862.243039087574,48180.022618535986
1146,2021-02-20,42782.580042550515,36969.943017466234,48039.348538265454
1147,2021-02-21,42905.18878249285,37521.54729779363,48304.09296000236
1148,2021-02-22,43077.90351950395,38015.88871899029,48706.925452578056
1149,2021-02-23,43140.726093491256,37531.39889622771,48769.106919072365
1150,2021-02-24,43289.861213088116,37870.14181970151,48493.24447661553
1151,2021-02-25,43304.19651319386,37817.597019985325,48834.561893666374
1152,2021-02-26,43434.59462828196,37989.97175034453,48749.573035565525
1153,2021-02-27,43480.467308644234,37888.2371295942,48887.01554664242
1154,2021-02-28,43441.953441759666,38011.57170946889,49016.09921452167
1155,2021-03-01,43470.848210100885,38249.282266377384,48699.00683339991
1156,2021-03-02,43409.540065079134,38128.857346634155,49092.332322998955
1157,2021-03-03,43456.04991142227,37854.61663692704,48495.79229472366
1158,2021-03-04,43390.48015573823,38321.95957744619,48794.181698594795
1159,2021-03-05,43464.291879391676,38079.47958059696,48601.80884653194
1160,2021-03-06,43476.88027562176,38442.24474370506,48615.684253717045
1161,2021-03-07,43427.76989963439,38006.3488505746,48904.611622795106
1162,2021-03-08,43467.576236553425,37888.40302345359,49040.19316816033
1163,2021-03-09,43436.989151639274,37853.02227649236,48491.940918408036
1164,2021-03-10,43531.871147069345,37919.491915035265,48715.8466406011
1165,2021-03-11,43529.776297680924,37860.2171486478,48961.19083822113
1166,2021-03-12,43679.30608417941,38217.1722560008,49618.09026170583
1167,2021-03-13,43776.77001945708,38438.729603120504,49035.558413866354
1168,2021-03-14,43818.470232118176,38404.25677153757,48751.12596817958
1169,2021-03-15,43951.75405257306,38892.43990526384,49399.99664228225
1170,2021-03-16,44014.08769839313,38341.00876581854,49370.30052445416
1171,2021-03-17,44198.24157350522,39014.24204219604,49301.81311567476
1172,2021-03-18,44278.89076580433,38372.48201299131,49532.89247213173
1173,2021-03-19,44502.04485561538,39124.747901440875,49697.21045645466
1174,2021-03-20,44661.773060637846,39218.197956703945,50046.900326759984
1175,2021-03-21,44752.54229478442,39211.287971627666,50165.32844439581
1176,2021-03-22,44920.31092203996,39146.12672927474,50037.20206210424
1177,2021-03-23,45001.63039012097,39671.136487346375,50307.068243443406
1178,2021-03-24,45188.84471899654,39686.40199744003,50640.58390583672
1179,2021-03-25,45256.69127138106,39544.28394211526,50523.21938930808
1180,2021-03-26,45451.717141479174,40664.34652444148,50799.93000325281
1181,2021-03-27,45568.9777816365,40088.47474062854,51168.870631860045
1182,2021-03-28,45604.33638750735,40458.02415400763,51285.13258557235
1183,2021-03-29,45705.508084922745,40599.529402132655,51448.88715631705
1184,2021-03-30,45711.102645659004,40593.54359405791,51004.86863118601
1185,2021-03-31,45815.75748413531,40515.837376543685,51252.13617303555
1186,2021-04-01,45796.66632219192,40500.545827426606,51191.139753109055
1187,2021-04-02,45902.91994537641,40771.76968694395,51122.22956058069
1188,2021-04-03,45932.12782599746,40509.0256391201,51036.07833018504
1189,2021-04-04,45882.64129780177,40582.26715503088,51486.080285516764
1190,2021-04-05,45904.52443904269,40643.271708017885,51396.352149549326
1191,2021-04-06,45838.528396890884,40104.2492995596,51326.07933491133
1192,2021-04-07,45881.162749654104,40147.22338497749,51427.61647505605
1193,2021-04-08,45811.170928662075,40773.48327422631,51418.964600074796
1194,2021-04-09,45878.82750618326,40172.975115108246,51364.16498355248
1195,2021-04-10,45882.527221178105,40468.907623717496,51301.41615876667
1196,2021-04-11,45820.98721156921,39956.09864054126,51639.79163917152
1197,2021-04-12,45844.209063473005,40296.34394356312,51554.70766528644
1198,2021-04-13,45792.45652570807,40589.84463329959,51089.37808837693
1199,2021-04-14,45861.34226430773,40287.75701338667,51611.08761126766
1200,2021-04-15,45828.3301304909,39919.14370314026,51541.3461975751
1201,2021-04-16,45942.0698925929,40326.63043041324,51561.859519617996
1202,2021-04-17,45999.03316789727,40601.90565660746,51580.06029949156
1203,2021-04-18,45995.77064179449,40760.79168412752,51307.60716984197
1204,2021-04-19,46079.93559909338,40593.082200150835,51505.280109927844
1205,2021-04-20,46089.32787173895,40826.715459122446,51893.14865945155
1206,2021-04-21,46217.0497248631,40669.805518483394,51944.12271827635
1207,2021-04-22,46238.0782450301,41343.16349913823,51880.497343781135
1208,2021-04-23,46398.669267575795,41168.955090178315,51714.228883786054
1209,2021-04-24,46493.05971347888,40955.77702175538,51949.211820952456
1210,2021-04-25,46515.7866558812,40967.34856857156,52083.11480920267
1211,2021-04-26,46612.76651856785,41383.400475579256,51978.42030029975
1212,2021-04-27,46620.387074945495,41046.39781090078,52163.71951920778
1213,2021-04-28,46730.70255677755,41373.06362900726,52027.30787274446
1214,2021-04-29,46718.03547650632,41300.04916245092,52303.724921481415
1215,2021-04-30,46828.399514918194,41361.00860621224,52017.264570389176
1216,2021-05-01,46856.209948708565,41463.80504730454,52760.557201140924
1217,2021-05-02,46796.59983770766,41578.61545602906,52017.27429701172
1218,2021-05-03,46796.485567327996,41484.65570608374,52104.50398662782
1219,2021-05-04,46693.634891773974,41216.68247010192,52018.76473935777
1220,2021-05-05,46681.82853051982,41203.09775218449,52056.678531958365
1221,2021-05-06,46537.419907020085,41113.02684305901,52206.08067012242
1222,2021-05-07,46508.70857780991,41073.80706664614,51574.8686265888
1223,2021-05-08,46392.5951984493,41118.40632076935,52007.924760785754
1224,2021-05-09,46186.83775356731,40543.97640448992,51624.421298114845
1225,2021-05-10,46041.05424676397,40711.229230433346,51321.31875939625
1226,2021-05-11,45795.7266442484,40433.91079213348,51170.306654549866
1227,2021-05-12,45647.29877620835,40212.58397005374,51173.837813491744
1228,2021-05-13,45374.674395250855,40084.26867301512,50962.62691899084
1229,2021-05-14,45228.5324672171,40128.11658635946,50883.26104997864
1230,2021-05-15,45007.92894561314,39538.04063165128,50504.05301533109
1231,2021-05-16,44712.50600455472,39195.56785936941,49963.00763562897
1232,2021-05-17,44493.45498654073,39122.824989578476,49968.86842898522
1233,2021-05-18,44192.488708445795,39008.996321181236,49401.763431265026
1234,2021-05-19,44006.91645030945,38742.480285998405,49538.53200987984
1235,2021-05-20,43716.12820692697,38414.91944929832,49457.855961190835
1236,2021-05-21,43570.905413903034,38335.03787824036,48908.24611165235
1237,2021-05-22,43370.0272940681,37953.79735069258,48752.91336924041
